FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
363783|Puʻukamananui|Summit|HI|15|Honolulu|003|213204N|1580552W|21.5345676|-158.0978751|||||263|863|Haleiwa|09/30/2003|10/30/2012
363784|Puu Kamau|Summit|HI|15|Hawaii|001|200828N|1554514W|20.1410892|-155.7538605|||||1048|3438|Hawi|02/06/1981|03/08/2013
363785|Puu Kamoa|Summit|HI|15|Hawaii|001|200244N|1554250W|20.0455705|-155.7139063|||||1040|3412|Kamuela|02/06/1981|03/08/2013
363786|Puu Kamoamoa|Summit|HI|15|Hawaii|001|192316N|1550649W|19.3878136|-155.1136494|||||768|2520|Kalalua|02/06/1981|03/08/2013
363787|Puu Kamoo|Summit|HI|15|Maui|009|211038N|1570133W|21.1772222|-157.0258333|||||368|1207|Kaunakakai|02/06/1981|08/12/2012
363788|Puʻukanaio|Summit|HI|15|Maui|009|210839N|1570407W|21.144191|-157.0687008|||||179|587|Kaunakakai|09/30/2003|08/12/2012
363789|Puʻukanakaleonui|Summit|HI|15|Hawaii|001|195128N|1552322W|19.8576687|-155.3894234|||||2941|9649|Mauna Kea|09/30/2003|03/07/2013
363790|Puʻukanalopakaliʻiliʻi|Summit|HI|15|Hawaii|001|194954N|1553955W|19.8316321|-155.6654119|||||1379|4524|Keamuku|09/30/2003|03/07/2013
363791|Puʻukanalopakanui|Summit|HI|15|Hawaii|001|194937N|1553929W|19.8269491|-155.6580734|||||1535|5036|Keamuku|09/30/2003|03/07/2013
363792|Puu Kanane|Summit|HI|15|Hawaii|001|200330N|1554816W|20.0582291|-155.8043718|||||455|1493|Kawaihae|02/06/1981|03/08/2013
363793|Puʻukāne|Summit|HI|15|Maui|009|205340N|1563246W|20.894519|-156.5460134|||||1129|3704|Wailuku|02/06/1981|11/05/2012
